العطاء,18
باخل,2
طرفه,11
فراي,13
العش,17
بلابل,5
الصغيرات,1
الحطام,25
ضلوع,16
حشرجات,9
جوافل,1
ذرف,3
دمعتين,7
اغضي,9
ضحاياه,9
خزيان,2
ذاهل,9
صغيرات,2
يلتقي,17
رحاب,27
الردي,171
باسل,14
الساءر,4
المغذ,1
سار,64
وءيدا,7
الدروب,82
حباءل,7
الطفل,183
الغضير,1
مغضن,1
الروح,380
ناحل,3
ارتوي,26
بالحليب,5
الشيخ,84
رواه,4
طوافه,1
بالمناهل,1
تلاشي,35
الحياء,26
فهي,112
سراب,66
مخاتل,4
طول,129
المقاتل,9
197م-1-,1
يقولون,81
انك,177
مت,57
غسلت,13
كفنت,5
دفنت,14
ضريحك,5
دنسه,1
الفاجران,1
الرخيصان,1
قمت,34
ثرت,2
دمية,17
الغاصبين,9
الغزاة,22
لعنت,4
-2-,6
قاتل,27
الغيد,60
الابرياء,13
باءع,12
الكبرياء,32
بوركتما,2
تصنعان,1
تنثران,1
الحضارة,35
مربع,6
الجهل,80
تبتسمان,1
تعتنقان,2
ترتجلان,1
الذ,18
-3-,6
وداعا,47
فهذا,81
ضعنا,3
ضاعا,2
فها,32
ذي,220
ضفة,17
النهر,204
يدهم,5
اشتروها,1
باعا,3
تراب,44
فلسطين,62
يقطر,18
دمعا,42
يندي,16
التياعا,4
-4-,5
شعراء,10
العروبة,60
تنشدوا,1
بعد-في,1
هند,39
بنات,54
اليهود,36
ارق,57
دلالا,15
اعمق,11
سحرا,44
راشيل,2
افتك,2
نهدا,4
اقتل,13
خصرا,3
ليلي,162
الغبية,5
تحسن,16
الرقص,39
جاهلة,6
كالبهم,2
راجيل,1
وجها,141
اشبق,1
عطرا,28
اغني,64
لراشيل,1
احلي,119
تسقط,38
يسقط,38
رعاة,9
الغنم,11
-5-,4
انهزمت,1
فقيرك,1
اثخنه,1
البءس,33
يطيق,21
فقير,17
كفاحا,1
ثريك,1
افسده,1
يهز,30
غني,100
سلاحا,9
-6-,3
لكنهم,41
يكذبون,2
اعرف,157
يجهلون,5
احسك,4
رادار,1
نبضك,15
ابصر,34
يختفي,22
صمتك,16
اواه,64
تبصرون,1
تقومين,3
تبقين,7
يذهبون,13
-7-,2
تموتين,8
محمد,223
الكتاب,96
نور,198
الكون,378
بالحق,44
تورد,8
طارق,32
المثني,14
المهند,10
اخلد,4
1979مالي,1
الصديق,51
الشاعر,91
فقي,3
وحيدا,123
طيفك,16
اسال,64
بعثرت,6
تمر,85
الايام,293
يشبه,78
فجرها,15
دجاها,10
انعم,23
اعل,11
بالاوهام,7
شكا,23
الال,47
القفر,26
ظام,8
احسو,8
الامال,60
كاسا,41
خمارها,3
يدب,14
بقلب,43
يذق,8
نشوة,66
الخمر,32
امن,88
عاصف,21
نمضي,28
لعاصف,1
الم,166
يسام,8
زمجرة,2
موقف,19
